# Reciprocal collectivity of fluctuations=  120.2
# kappa=  0.077
# Frequency reported in internal units: 0.156 ps^(-1), kT/h/ is 2.47 internal units (om-2)= 0.164
#mode pc_therm cumul om-2(harm)  RMSD  Coll_cart Coll_MW Coll_tors Max_dev_atom
  719  0.0001 0.993  0.04622  0.00384  0.028 0.044 0.043  0.054
  720  0.0001 0.993   0.0459  0.00383  0.122 0.179 0.160  0.035
  721  0.0001 0.993  0.04548  0.00381  0.127 0.176 0.190  0.034
  722  0.0001 0.993  0.04535  0.00381  0.029 0.044 0.036  0.069
  723  0.0001 0.993  0.04509   0.0038  0.106 0.144 0.150  0.032
  724  0.0001 0.994  0.04493  0.00379  0.059 0.088 0.080  0.059
  725  0.0001 0.994  0.04476  0.00378  0.067 0.091 0.095  0.041
  726  0.0001 0.994  0.04452  0.00377  0.047 0.054 0.081  0.044
  727  0.0001 0.994  0.04425  0.00376  0.076 0.107 0.114  0.042
  728  0.0001 0.994  0.04394  0.00375  0.046 0.057 0.068  0.040
  729  0.0001 0.994  0.04382  0.00374  0.097 0.136 0.136  0.033
  730  0.0001 0.994  0.04332  0.00372  0.094 0.147 0.112  0.036
  731  0.0001 0.994  0.04331  0.00372  0.073 0.093 0.105  0.034
  732  0.0001 0.994  0.04319  0.00372  0.031 0.046 0.038  0.063
  733  0.0001 0.994  0.04299  0.00371  0.055 0.097 0.082  0.051
  734  0.0001 0.994  0.04295  0.00371  0.042 0.076 0.073  0.056
  735  0.0001 0.994   0.0428   0.0037  0.052 0.085 0.076  0.053
  736  0.0001 0.994   0.0427   0.0037  0.061 0.098 0.094  0.039
  737  0.0001 0.995  0.04261  0.00369  0.023 0.038 0.024  0.077
  738  0.0001 0.995  0.04205  0.00367  0.086 0.128 0.145  0.033
  739  0.0001 0.995  0.04194  0.00366  0.114 0.185 0.177  0.034
  740  0.0001 0.995  0.04181  0.00366  0.105 0.168 0.167  0.035
  741  0.0001 0.995  0.04162  0.00365  0.036 0.060 0.044  0.057
  742  0.0001 0.995  0.04148  0.00364  0.059 0.099 0.087  0.058
  743  0.0001 0.995  0.04145  0.00364  0.082 0.119 0.123  0.033
  744  0.0001 0.995  0.04129  0.00363  0.020 0.041 0.029  0.071
  745  0.0001 0.995  0.04117  0.00363  0.062 0.089 0.082  0.045
  746  0.0001 0.995  0.04089  0.00362  0.068 0.094 0.076  0.058
  747  0.0001 0.995  0.04083  0.00361  0.093 0.150 0.128  0.043
  748  0.0001 0.995  0.04059   0.0036  0.055 0.091 0.070  0.069
  749  0.0001 0.995  0.04002  0.00358  0.114 0.187 0.160  0.033
  750  0.0001 0.995  0.03991  0.00357  0.128 0.185 0.179  0.023
  751  0.0001 0.996  0.03982  0.00357  0.123 0.180 0.135  0.038
  752  0.0001 0.996  0.03978  0.00357  0.083 0.139 0.112  0.047
  753  0.0001 0.996  0.03946  0.00355  0.045 0.067 0.058  0.052
  754  0.0001 0.996  0.03937  0.00355  0.027 0.038 0.047  0.058
  755  0.0001 0.996   0.0393  0.00354  0.109 0.165 0.158  0.044
  756  0.0001 0.996  0.03913  0.00354  0.029 0.053 0.050  0.074
  757  0.0001 0.996  0.03908  0.00354  0.034 0.056 0.057  0.051
  758  0.0001 0.996  0.03871  0.00352  0.071 0.096 0.110  0.036
  759  0.0001 0.996  0.03861  0.00351  0.059 0.080 0.100  0.042
  760  0.0001 0.996  0.03823   0.0035  0.043 0.079 0.053  0.055
  761  0.0001 0.996   0.0381  0.00349  0.043 0.058 0.047  0.061
  762  0.0001 0.996  0.03778  0.00348  0.134 0.204 0.178  0.027
  763  0.0001 0.996   0.0377  0.00347  0.129 0.198 0.161  0.039
  764  0.0001 0.996  0.03731  0.00345  0.043 0.056 0.052  0.059
  765  0.0001 0.997  0.03713  0.00345  0.073 0.116 0.107  0.031
  766  0.0001 0.997    0.037  0.00344  0.066 0.092 0.083  0.037
  767  0.0001 0.997  0.03679  0.00343  0.036 0.069 0.056  0.048
  768  0.0001 0.997  0.03674  0.00343  0.062 0.100 0.084  0.046
  769  0.0001 0.997  0.03673  0.00343  0.062 0.100 0.085  0.055
  770  0.0001 0.997  0.03638  0.00341  0.036 0.060 0.052  0.067
  771  0.0001 0.997   0.0362   0.0034  0.029 0.049 0.055  0.056
  772  0.0001 0.997  0.03612   0.0034  0.012 0.021 0.021  0.056
  773  0.0001 0.997  0.03596  0.00339  0.043 0.073 0.089  0.048
  774  0.0001 0.997  0.03552  0.00337  0.023 0.038 0.029  0.063
  775  0.0001 0.997  0.03545  0.00337  0.027 0.028 0.043  0.058
  776  0.0001 0.997  0.03523  0.00336  0.054 0.081 0.080  0.042
  777  0.0001 0.997  0.03512  0.00335  0.041 0.055 0.067  0.046
  778  0.0001 0.997  0.03496  0.00334  0.021 0.032 0.035  0.077
  779  0.0001 0.997  0.03494  0.00334  0.011 0.018 0.014  0.092
  780  0.0001 0.997   0.0348  0.00334  0.068 0.100 0.092  0.035
  781  0.0001 0.998  0.03472  0.00333  0.066 0.081 0.093  0.032
  782  0.0001 0.998  0.03448  0.00332  0.039 0.070 0.054  0.045
  783  0.0001 0.998  0.03445  0.00332  0.033 0.054 0.049  0.053
  784  0.0001 0.998  0.03416  0.00331  0.031 0.049 0.055  0.041
  785  0.0001 0.998  0.03409   0.0033  0.010 0.028 0.017  0.091
  786  0.0001 0.998  0.03404   0.0033  0.008 0.012 0.007  0.092
  787  0.0001 0.998  0.03389  0.00329  0.050 0.081 0.059  0.048
  788  0.0001 0.998  0.03377  0.00329  0.063 0.096 0.070  0.051
  789  0.0001 0.998   0.0335  0.00327  0.008 0.018 0.015  0.074
  790  0.0001 0.998  0.03331  0.00326  0.011 0.019 0.014  0.077
  791  0.0001 0.998  0.03304  0.00325  0.013 0.025 0.023  0.058
  792  0.0001 0.998  0.03276  0.00324  0.018 0.025 0.022  0.060
  793  0.0001 0.998  0.03256  0.00323  0.019 0.031 0.030  0.071
  794  0.0001 0.998   0.0321   0.0032  0.052 0.087 0.080  0.034
  795  0.0001 0.998  0.03205   0.0032  0.031 0.045 0.059  0.041
  796  0.0001 0.998   0.0315  0.00317  0.023 0.050 0.049  0.045
  797  0.0001 0.999  0.03146  0.00317  0.007 0.015 0.014  0.069
  798  0.0001 0.999  0.03124  0.00316  0.044 0.078 0.076  0.042
  799  0.0001 0.999  0.03118  0.00316  0.004 0.010 0.007  0.106
  800  0.0001 0.999  0.03108  0.00315  0.010 0.016 0.020  0.064
  801  0.0001 0.999  0.03087  0.00314  0.006 0.009 0.009  0.085
  802  0.0001 0.999  0.03083  0.00314  0.004 0.010 0.008  0.106
  803  0.0001 0.999  0.03068  0.00313  0.010 0.011 0.014  0.062
  804  0.0001 0.999  0.03058  0.00313  0.030 0.053 0.050  0.041
  805  0.0001 0.999  0.03033  0.00311  0.022 0.040 0.039  0.054
  806  0.0001 0.999  0.03013   0.0031  0.010 0.018 0.022  0.079
  807  0.0001 0.999  0.03012   0.0031  0.012 0.029 0.018  0.075
  808  0.0001 0.999  0.03005   0.0031  0.039 0.076 0.064  0.052
  809  0.0001 0.999  0.02984  0.00309  0.037 0.057 0.056  0.044
  810  0.0001 0.999  0.02976  0.00309  0.011 0.013 0.011  0.084
  811  0.0001 0.999  0.02969  0.00308  0.021 0.045 0.046  0.055
  812  0.0001 0.999  0.02935  0.00306  0.036 0.065 0.058  0.046
  813  0.0001 0.999  0.02885  0.00304  0.011 0.017 0.030  0.058
  814  0.0001 0.999  0.02865  0.00303  0.008 0.018 0.020  0.060
  815  0.0001 0.999   0.0283  0.00301  0.005 0.010 0.007  0.076
  816  0.0000 1.000  0.02742  0.00296  0.017 0.041 0.028  0.062
  817  0.0000 1.000  0.02726  0.00295  0.018 0.041 0.027  0.072
  818  0.0000 1.000  0.02667  0.00292  0.004 0.009 0.006  0.102
  819  0.0000 1.000  0.02642  0.00291  0.007 0.011 0.008  0.070
  820  0.0000 1.000  0.02632   0.0029  0.008 0.009 0.009  0.070
  821  0.0000 1.000   0.0263   0.0029  0.004 0.011 0.008  0.081
  822  0.0000 1.000  0.02526  0.00284  0.010 0.019 0.016  0.066
  823  0.0000 1.000  0.02485  0.00282  0.005 0.014 0.014  0.069
  824  0.0000 1.000  0.02459   0.0028  0.005 0.011 0.010  0.076
  825  0.0000 1.000  0.02284   0.0027  0.004 0.006 0.006  0.086
  826  0.0000 1.000  0.02273   0.0027  0.004 0.009 0.007  0.070
